IL_ID,İL ADI,ILCE_ID,İLÇE ADI,SEMT_ID,SEMT_ADI_BUYUK,POSTA_KODU
50,NEVŞEHİR,669,NEVŞEHİR,3074,ÇAT,50160
50,NEVŞEHİR,669,NEVŞEHİR,3075,GÖRE,50170
50,NEVŞEHİR,669,NEVŞEHİR,3076,KAVAK,50210
50,NEVŞEHİR,669,NEVŞEHİR,3077,KAYMAKLI,50760
50,NEVŞEHİR,669,NEVŞEHİR,3078,NARKÖY,50130
50,NEVŞEHİR,669,NEVŞEHİR,3079,SULUSARAY,50220
50,NEVŞEHİR,669,NEVŞEHİR,3080,UÇHİSAR,50240
50,NEVŞEHİR,670,ACIGÖL,3081,ACIGÖL,50140
50,NEVŞEHİR,670,ACIGÖL,3082,KÖYLER,50140
50,NEVŞEHİR,670,ACIGÖL,3083,KARAPINAR,50260
50,NEVŞEHİR,670,ACIGÖL,3084,TATLARİN,50230
50,NEVŞEHİR,671,AVANOS,3085,AVANOS,50500
50,NEVŞEHİR,671,AVANOS,3086,KÖYLER,50500
50,NEVŞEHİR,671,AVANOS,3087,ÖZKONAK,50530
50,NEVŞEHİR,671,AVANOS,3088,ÇALIŞ,50860
50,NEVŞEHİR,671,AVANOS,3089,KALABA,50840
50,NEVŞEHİR,672,DERİNKUYU,3090,DERİNKUYU,50700
50,NEVŞEHİR,672,DERİNKUYU,3091,KÖYLER,50700
50,NEVŞEHİR,672,DERİNKUYU,3092,YAZIHÖYÜK,50700
50,NEVŞEHİR,673,GÜLŞEHİR,3093,GÜLŞEHİR,50900
50,NEVŞEHİR,673,GÜLŞEHİR,3094,KÖYLER,50960
50,NEVŞEHİR,673,GÜLŞEHİR,3095,KARACAŞAR,50930
50,NEVŞEHİR,673,GÜLŞEHİR,3096,TUZKÖY,50940
50,NEVŞEHİR,674,HACIBEKTAŞ,3097,HACIBEKTAŞ,50800
50,NEVŞEHİR,674,HACIBEKTAŞ,3098,KÖYLER,50800
50,NEVŞEHİR,675,KOZAKLI,3099,KOZAKLI,50600
50,NEVŞEHİR,675,KOZAKLI,3100,KÖYLER,50600
50,NEVŞEHİR,676,ÜRGÜP,3101,ÜRGÜP,50400
50,NEVŞEHİR,676,ÜRGÜP,3102,KÖYLER,50400
50,NEVŞEHİR,676,ÜRGÜP,3103,ORTAHİSAR,50650
50,NEVŞEHİR,676,ÜRGÜP,3104,BAŞDERE,50400
51,NİĞDE,677,NİĞDE,3105,SUNGURBEY,51100
51,NİĞDE,677,NİĞDE,3106,AFETEVLERİ,51200
51,NİĞDE,677,NİĞDE,3107,KÖYLER,51000
51,NİĞDE,677,NİĞDE,3108,DEĞİRMENLİ,51320
51,NİĞDE,677,NİĞDE,3109,DÜNDARLI,51290
51,NİĞDE,677,NİĞDE,3110,EDİKLİ,51040
51,NİĞDE,677,NİĞDE,3111,GÜMÜŞLER,51310
51,NİĞDE,677,NİĞDE,3112,HACIABDULLAH,51090
51,NİĞDE,677,NİĞDE,3113,YILDIZTEPE(İNLİ),51110
51,NİĞDE,677,NİĞDE,3114,KARAATLI,51280
51,NİĞDE,677,NİĞDE,3115,SAZLICA,51310
51,NİĞDE,677,NİĞDE,3116,YEŞİLGÖLCÜK,51070
51,NİĞDE,677,NİĞDE,3117,ALAY,51010
51,NİĞDE,677,NİĞDE,3118,BAĞLAMA,51030
51,NİĞDE,677,NİĞDE,3119,KONAKLI,51080
51,NİĞDE,677,NİĞDE,3120,ORHANLI,51280
51,NİĞDE,677,NİĞDE,3121,FERTEK ŞUBE,51060
51,NİĞDE,677,NİĞDE,3122,AKTAŞ,51310
51,NİĞDE,677,NİĞDE,3123,KİLEDERE,51085
51,NİĞDE,678,ALTUNHİSAR,3124,ALTUNHİSAR,51600
51,NİĞDE,678,ALTUNHİSAR,3125,KÖYLER,51650
51,NİĞDE,678,ALTUNHİSAR,3126,YAKACIK,51630
51,NİĞDE,678,ALTUNHİSAR,3127,KARAKAPI,51650
51,NİĞDE,678,ALTUNHİSAR,3128,KEÇİKALESİ,51650
51,NİĞDE,679,BOR,3129,BOR,51700
51,NİĞDE,679,BOR,3130,KÖYLER,51700
51,NİĞDE,679,BOR,3131,KEMERHİSAR,51730
51,NİĞDE,679,BOR,3132,BAHÇELİ,51710
51,NİĞDE,679,BOR,3133,ÇUKURKUYU,51720
51,NİĞDE,680,ÇAMARDI,3134,ÇAMARDI,51660
51,NİĞDE,680,ÇAMARDI,3135,KÖYLER,51660
51,NİĞDE,680,ÇAMARDI,3136,BURÇ,51660
51,NİĞDE,681,ÇİFTLİK(ÖZYURT),3137,ÖZYURT,51800
51,NİĞDE,681,ÇİFTLİK(ÖZYURT),3138,KÖYLER,51800
51,NİĞDE,681,ÇİFTLİK(ÖZYURT),3139,AZATLI,51810
51,NİĞDE,681,ÇİFTLİK(ÖZYURT),3140,BOZKÖY,51816
51,NİĞDE,681,ÇİFTLİK(ÖZYURT),3141,DİVARLI,51815
51,NİĞDE,682,ULUKIŞLA,3142,ULUKIŞLA,51900
51,NİĞDE,682,ULUKIŞLA,3143,KÖYLER,51900
51,NİĞDE,682,ULUKIŞLA,3144,DARBOĞAZ,51920
52,ORDU,683,ORDU,3145,KUMBAŞI,52100
52,ORDU,683,ORDU,3146,BAHCELİEVLER,52200
52,ORDU,683,ORDU,3147,KÖYLER,52200
52,ORDU,684,AKKUŞ,3148,AKKUŞ,52950
52,ORDU,684,AKKUŞ,3149,KÖYLER,52950
52,ORDU,684,AKKUŞ,3150,SALMAN,52950
52,ORDU,684,AKKUŞ,3151,AKPINAR,52950
52,ORDU,684,AKKUŞ,3152,YENİKONAK,52950
52,ORDU,685,AYBASTI,3153,AYBASTI,52500
52,ORDU,685,AYBASTI,3154,KÖYLER,52500
52,ORDU,685,AYBASTI,3155,ALACALAR,52500
52,ORDU,685,AYBASTI,3156,ÇAKIRLI,52500
52,ORDU,686,ÇAMAŞ,3157,ÇAMAŞ,52430
52,ORDU,686,ÇAMAŞ,3158,KÖYLER,52430
52,ORDU,687,ÇATALPINAR,3159,ÇATALPINAR,52420
52,ORDU,687,ÇATALPINAR,3160,KÖYLER,52420
52,ORDU,687,ÇATALPINAR,3161,GÖLLER,52420
52,ORDU,688,ÇAYBAŞI,3162,ÇAYBAŞI,52310
52,ORDU,688,ÇAYBAŞI,3163,KÖYLER,52310
52,ORDU,689,FATSA,3164,FATSA,52400
52,ORDU,689,FATSA,3165,KÖYLER,52400
52,ORDU,689,FATSA,3166,ILICA,52400
52,ORDU,689,FATSA,3167,BOLAMAN,52400
52,ORDU,689,FATSA,3168,ASLANCAMİ,52400
52,ORDU,689,FATSA,3169,HATİPLİ,52400
52,ORDU,690,GÖLKÖY,3170,GÖLKÖY,52600
52,ORDU,690,GÖLKÖY,3171,KÖYLER,52600
52,ORDU,690,GÖLKÖY,3172,AYDOĞAN,52600
52,ORDU,690,GÖLKÖY,3173,DAMARLI,52600
52,ORDU,690,GÖLKÖY,3174,DÜZYAYLA,52600
52,ORDU,690,GÖLKÖY,3175,GÜZELYURT,52600
52,ORDU,691,GÜLYALI,3176,GÜLYALI,52010
52,ORDU,691,GÜLYALI,3177,KÖYLER,52010
52,ORDU,692,GÜRGENTEPE,3178,GÜRGENTEPE,52610
52,ORDU,692,GÜRGENTEPE,3179,KÖYLER,52610
52,ORDU,692,GÜRGENTEPE,3180,IŞIKTEPE,52610
52,ORDU,693,İKİZCE,3181,İKİZCE,52320
52,ORDU,693,İKİZCE,3182,KÖYLER,52320
52,ORDU,693,İKİZCE,3183,ŞENBOLLUK,52320
52,ORDU,693,İKİZCE,3184,YOĞUNOLUK,52320
52,ORDU,694,KARADÜZ(KABADÜZ),3185,KABADÜZ,52020
52,ORDU,694,KARADÜZ(KABADÜZ),3186,KÖYLER,52020
52,ORDU,695,KABATAŞ,3187,KABATAŞ,52520
52,ORDU,696,KORGAN,3188,KORGAN,52700
52,ORDU,696,KORGAN,3189,KÖYLER,52700
52,ORDU,696,KORGAN,3190,ÇAMLI,52710
52,ORDU,696,KORGAN,3191,ÇİFTLİK,52700
52,ORDU,696,KORGAN,3192,TEPEALAN,52700
52,ORDU,697,KUMRU,3193,KUMRU,52800
52,ORDU,697,KUMRU,3194,KÖYLER,52800
52,ORDU,697,KUMRU,3195,FİZME,52800
52,ORDU,698,MESUDİYE,3196,MESUDİYE,52900
52,ORDU,698,MESUDİYE,3197,KÖYLER,52900
52,ORDU,699,PERŞEMBE,3198,PERŞEMBE,52750
52,ORDU,699,PERŞEMBE,3199,KÖYLER,52750
52,ORDU,699,PERŞEMBE,3200,MEDRESEÖNÜ,52750
52,ORDU,700,ULUBEY,3201,ULUBEY,52850
52,ORDU,700,ULUBEY,3202,KÖYLER,52850
52,ORDU,701,ÜNYE,3203,ÜNYE,52300
52,ORDU,701,ÜNYE,3204,KÖYLER,52300
52,ORDU,701,ÜNYE,3205,TEKKİRAZ,52300
52,ORDU,701,ÜNYE,3206,PELİTLİYATAK,52300
52,ORDU,701,ÜNYE,3207,İNKUR,52300
52,ORDU,701,ÜNYE,3208,ERENYURT,52300
52,ORDU,701,ÜNYE,3209,FAHİH,52300
53,RİZE,702,RİZE,3210,VİLAYET,53020
53,RİZE,702,RİZE,3211,KAZIMKARABEKİR,53100
53,RİZE,702,RİZE,3212,KÖYLER,53100
53,RİZE,702,RİZE,3213,GÜNDOĞDU(HAMİDİYE),53800
53,RİZE,702,RİZE,3214,ÇAYKENT,53950
53,RİZE,703,ARDEŞEN,3215,ARDEŞEN,53400
53,RİZE,703,ARDEŞEN,3216,KÖYLER,53490
53,RİZE,703,ARDEŞEN,3217,TUNCA,53490
53,RİZE,704,ÇAMLIHEMŞİN,3218,ÇAMLIHEMŞİN,53750
53,RİZE,704,ÇAMLIHEMŞİN,3219,KÖYLER,53780
53,RİZE,705,ÇAYELİ,3220,ÇAYELİ,53200
53,RİZE,705,ÇAYELİ,3221,KÖYLER,53260
53,RİZE,705,ÇAYELİ,3222,MADENLİ,53220
53,RİZE,705,ÇAYELİ,3223,BÜYÜKKÖY,53210
53,RİZE,705,ÇAYELİ,3224,KAPTANPAŞA,53270
53,RİZE,706,DEREPAZARI,3225,DEREPAZARI,53900
53,RİZE,706,DEREPAZARI,3226,KÖYLER,53940
53,RİZE,707,FINDIKLI,3227,FINDIKLI,53700
53,RİZE,707,FINDIKLI,3228,KÖYLER,53740
53,RİZE,708,GÜNEYSU,3229,GÜNEYSU,53350
53,RİZE,708,GÜNEYSU,3230,KÖYLER,53380
53,RİZE,709,HEMŞİN,3231,HEMŞİN,53550
53,RİZE,709,HEMŞİN,3232,KÖYLER,53347
53,RİZE,710,İKİZDERE,3233,İKİZDERE,53650
53,RİZE,710,İKİZDERE,3234,KÖYLER,53687
53,RİZE,711,İYİDERE,3235,İYİDERE,53600
53,RİZE,711,İYİDERE,3236,KÖYLER,53610
53,RİZE,711,İYİDERE,3237,KENDİRLİ,53620
53,RİZE,712,KALKANDERE,3238,KALKANDERE,53500
53,RİZE,712,KALKANDERE,3239,KÖYLER,53537
53,RİZE,713,PAZAR,3240,PAZAR,53300
53,RİZE,713,PAZAR,3241,KÖYLER,53340
54,SAKARYA,714,ADAPAZARI,3242,SEMERCİLER,54100
54,SAKARYA,714,ADAPAZARI,3243,İSTİKLAL,54050
54,SAKARYA,714,ADAPAZARI,3244,TIĞCILAR,54030
54,SAKARYA,714,ADAPAZARI,3245,TEPEKUM,54200
54,SAKARYA,714,ADAPAZARI,3246,KARAOSMAN,54040
54,SAKARYA,714,ADAPAZARI,3247,KÖYLER,54000
54,SAKARYA,714,ADAPAZARI,3248,KARAMAN,54290
54,SAKARYA,715,HENDEK,3249,HENDEK,54300
54,SAKARYA,715,HENDEK,3250,YEŞİLYURT,54300
54,SAKARYA,715,HENDEK,3251,KÖYLER,54300
54,SAKARYA,716,ARİFİYE,3252,ARİFİYE,54580
54,SAKARYA,716,ARİFİYE,3253,HANLI,54060
54,SAKARYA,716,ARİFİYE,3254,NEHİRKENT,
54,SAKARYA,716,ARİFİYE,3255,KÖYLER,54000
54,SAKARYA,717,ERENLER,3256,ERENLER,54200
54,SAKARYA,717,ERENLER,3257,BEKİRPAŞA,
54,SAKARYA,717,ERENLER,3258,ÇAYBAŞIYENİKÖY,
54,SAKARYA,717,ERENLER,3259,KÖYLER,54000
54,SAKARYA,718,SERDİVAN,3260,SERDİVAN,54055
54,SAKARYA,718,SERDİVAN,3261,KAZIMPAŞA,54130
54,SAKARYA,718,SERDİVAN,3262,YAZLIK,54000
54,SAKARYA,718,SERDİVAN,3263,BEŞKÖPRÜ,54100
54,SAKARYA,718,SERDİVAN,3264,KÖYLER,54000
54,SAKARYA,719,AKYAZI,3265,AKYAZI,54400
54,SAKARYA,719,AKYAZI,3266,KÜÇÜCEK,54400
54,SAKARYA,719,AKYAZI,3267,KÖYLER,54400
54,SAKARYA,719,AKYAZI,3268,DOKURCUN,54400
54,SAKARYA,719,AKYAZI,3269,ALTINDERE,54400
54,SAKARYA,719,AKYAZI,3270,KUZULUK,54400
54,SAKARYA,720,FERİZLİ,3271,FERİZLİ,54110
54,SAKARYA,720,FERİZLİ,3272,KÖYLER,54110
54,SAKARYA,721,GEYVE,3273,GEYVE,54700
54,SAKARYA,721,GEYVE,3274,KÖYLER,54700
54,SAKARYA,721,GEYVE,3275,ALİFUATPAŞA,54950
54,SAKARYA,722,KARAPÜRÇEK,3276,KARAPÜRÇEK,54430
54,SAKARYA,723,KARASU,3277,KARASU,54500
54,SAKARYA,723,KARASU,3278,KÖYLER,54500
54,SAKARYA,723,KARASU,3279,LİMANDERE,54500
54,SAKARYA,723,KARASU,3280,KURUDERE,54500
54,SAKARYA,724,KAYNARCA,3281,KAYNARCA,54650
54,SAKARYA,724,KAYNARCA,3282,KÖYLER,54650
54,SAKARYA,725,KOCAALİ,3283,KOCAALİ,54800
54,SAKARYA,725,KOCAALİ,3284,KÖYLER,54800
54,SAKARYA,725,KOCAALİ,3285,ORTAKÖY,54800
54,SAKARYA,726,PAMUKOVA,3286,PAMUKOVA,54900
54,SAKARYA,726,PAMUKOVA,3287,KÖYLER,54900
54,SAKARYA,727,SAPANCA,3288,SAPANCA,54600
54,SAKARYA,727,SAPANCA,3289,KIRKPINAR,54600
54,SAKARYA,727,SAPANCA,3290,KURTKÖY,54600
54,SAKARYA,727,SAPANCA,3291,KÖYLER,54600
54,SAKARYA,728,SÖĞÜTLÜ,3292,SÖĞÜTLÜ,54160
54,SAKARYA,728,SÖĞÜTLÜ,3293,KÖYLER,54160
54,SAKARYA,729,TARAKLI,3294,TARAKLI,54750
54,SAKARYA,729,TARAKLI,3295,KÖYLER,54750
55,SAMSUN,730,ATAKUM,3296,ATAKUM,55200
55,SAMSUN,730,ATAKUM,3297,KURUPELİT,55210
55,SAMSUN,730,ATAKUM,3298,ALTINKUM,55280
55,SAMSUN,730,ATAKUM,3299,ATAKENT,55210
55,SAMSUN,730,ATAKUM,3300,ÇATALÇAM,55290
55,SAMSUN,730,ATAKUM,3301,TAFLAN,55295
55,SAMSUN,730,ATAKUM,3302,KÖYLER,55105
55,SAMSUN,731,İLKADIM,3303,KÖKÇÜOĞLU,55020
55,SAMSUN,731,İLKADIM,3304,39587,55030
55,SAMSUN,731,İLKADIM,3305,HASTANEBAŞI,55040
55,SAMSUN,731,İLKADIM,3306,CEDİT,55100
55,SAMSUN,731,İLKADIM,3307,GAZİ,55070
55,SAMSUN,731,İLKADIM,3308,RASATHANE,55050
55,SAMSUN,731,İLKADIM,3309,İSTASYON,55060
55,SAMSUN,731,İLKADIM,3310,YEŞİLKENT,55200
55,SAMSUN,731,İLKADIM,3311,KÖYLER,55105
55,SAMSUN,732,CANİK,3312,CANİK,55080
55,SAMSUN,732,CANİK,3313,KÖYLER,55105
55,SAMSUN,733,TEKKEKÖY,3314,TEKKEKÖY,55300
55,SAMSUN,733,TEKKEKÖY,3315,AŞAĞIÇİNİK,55320
55,SAMSUN,733,TEKKEKÖY,3316,KUTLUKENT,55330
55,SAMSUN,733,TEKKEKÖY,3317,BÜYÜKLÜ,55310
55,SAMSUN,733,TEKKEKÖY,3318,KÖYLER,55300
55,SAMSUN,734,ALAÇAM,3319,ALAÇAM,55800
55,SAMSUN,734,ALAÇAM,3320,KÖYLER,55800
55,SAMSUN,735,ASARCIK,3321,ASARCIK,55860
55,SAMSUN,735,ASARCIK,3322,KÖYLER,55860
55,SAMSUN,736,AYVACIK,3323,AYVACIK,55550
55,SAMSUN,736,AYVACIK,3324,KÖYLER,55550
55,SAMSUN,737,BAFRA,3325,BAHÇELER,55400
55,SAMSUN,737,BAFRA,3326,ÇARŞI,55410
55,SAMSUN,737,BAFRA,3327,KÖYLER,55400
55,SAMSUN,737,BAFRA,3328,ÇETİNKAYA,55430
55,SAMSUN,737,BAFRA,3329,DOĞANCA,55400
55,SAMSUN,738,ÇARŞAMBA,3330,ÇARŞAMBA,55500
55,SAMSUN,738,ÇARŞAMBA,3331,KÖYLER,55500
55,SAMSUN,738,ÇARŞAMBA,3332,DİKBIYIK,55510
55,SAMSUN,738,ÇARŞAMBA,3333,ÇINARLIK,55500
55,SAMSUN,738,ÇARŞAMBA,3334,HÜRRİYET,55500
55,SAMSUN,738,ÇARŞAMBA,3335,AĞCAGÜNEY,55500
55,SAMSUN,739,HAVZA,3336,HAVZA,55700
55,SAMSUN,739,HAVZA,3337,KÖYLER,55700
55,SAMSUN,740,KAVAK,3338,KAVAK,55850
55,SAMSUN,740,KAVAK,3339,KÖYLER,55850
55,SAMSUN,741,LADİK,3340,LADİK,55760
55,SAMSUN,741,LADİK,3341,KÖYLER,55760
55,SAMSUN,742,19MAYIS(BALLICA),3342,BALLICA,
55,SAMSUN,742,19MAYIS(BALLICA),3343,DEREKÖY,
55,SAMSUN,742,19MAYIS(BALLICA),3344,YÖRÜKLER,
55,SAMSUN,743,SALIPAZARI,3345,SALIPAZARI,55530
55,SAMSUN,743,SALIPAZARI,3346,KÖYLER,55530
55,SAMSUN,744,TERME,3347,TERME,55600
55,SAMSUN,744,TERME,3348,KÖYLER,55600
55,SAMSUN,744,TERME,3349,BAZLAMAÇ,55610
55,SAMSUN,744,TERME,3350,EVCİ,55620
55,SAMSUN,744,TERME,3351,SAKARLI,55660
55,SAMSUN,744,TERME,3352,HÜSEYİNMESCİDİ,55630
55,SAMSUN,744,TERME,3353,SÖĞÜTLÜ,55600
55,SAMSUN,744,TERME,3354,KOZLUK,55650
55,SAMSUN,745,VEZİRKÖPRÜ,3355,VEZİRKÖPRÜ,55900
55,SAMSUN,745,VEZİRKÖPRÜ,3356,KÖYLER,55900
55,SAMSUN,745,VEZİRKÖPRÜ,3357,GÖLKÖY,55920
55,SAMSUN,745,VEZİRKÖPRÜ,3358,NARLISARAY,55900
55,SAMSUN,746,YAKAKENT,3359,YAKAKENT,55810
55,SAMSUN,746,YAKAKENT,3360,KÖYLER,55810
56,SİİRT,747,SİİRT,3361,SİİRT,56000
56,SİİRT,747,SİİRT,3362,KÖYLER,56000
56,SİİRT,748,BAYKAN,3363,BAYKAN,56460
56,SİİRT,748,BAYKAN,3364,KÖYLER,56460
56,SİİRT,748,BAYKAN,3365,ZİYARET,56460
56,SİİRT,749,ERUH,3366,ERUH,56800
56,SİİRT,749,ERUH,3367,KÖYLER,56800
56,SİİRT,750,KURTALAN,3368,KURTALAN,56500
56,SİİRT,750,KURTALAN,3369,KÖYLER,56500
56,SİİRT,750,KURTALAN,3370,KAYABAĞLAR,56500
56,SİİRT,751,PERVARİ,3371,PERVARİ,56700
56,SİİRT,751,PERVARİ,3372,KÖYLER,56700
56,SİİRT,752,AYDINLAR,3373,AYDINLAR,56870
56,SİİRT,752,AYDINLAR,3374,KÖYLER,56870
56,SİİRT,753,ŞİRVAN,3375,ŞİRVAN,56760
56,SİİRT,753,ŞİRVAN,3376,KÖYLER,56760
57,SİNOP,754,SİNOP,3377,SİNOP,57000
57,SİNOP,754,SİNOP,3378,KÖYLER,57000
57,SİNOP,754,SİNOP,3379,KABALI,57030
57,SİNOP,755,AYANCIK,3380,AYANCIK,57400
57,SİNOP,755,AYANCIK,3381,KÖYLER,57400
57,SİNOP,755,AYANCIK,3382,YENİKONAK(OTMANLI),57500
57,SİNOP,756,BOYABAT,3383,BOYABAT,57200
57,SİNOP,756,BOYABAT,3384,KÖYLER,57200
57,SİNOP,757,DİKMEN,3385,DİKMEN,57660
57,SİNOP,757,DİKMEN,3386,KÖYLER,57660
57,SİNOP,758,DURAĞAN,3387,DURAĞAN,57700
57,SİNOP,758,DURAĞAN,3388,KÖYLER,57700
57,SİNOP,758,DURAĞAN,3389,ÇERÇİLER,57710
57,SİNOP,759,ERFELEK,3390,ERFELEK,57800
57,SİNOP,759,ERFELEK,3391,KÖYLER,57800
57,SİNOP,760,GERZE,3392,GERZE,57600
57,SİNOP,760,GERZE,3393,KÖYLER,57600
57,SİNOP,761,SARAYDÜZÜ,3394,SARAYDÜZÜ,57300
57,SİNOP,761,SARAYDÜZÜ,3395,KÖYLER,57300
57,SİNOP,762,TÜRKELİ,3396,TÜRKELİ,57900
57,SİNOP,762,TÜRKELİ,3397,KÖYLER,57900
58,SİVAS,763,SİVAS,3398,MİMARSİNAN,58010
58,SİVAS,763,SİVAS,3399,KÜMBET,58020
58,SİVAS,763,SİVAS,3400,ÇARŞI,58030
58,SİVAS,763,SİVAS,3401,AYDOĞAN,58040
58,SİVAS,763,SİVAS,3402,GÖKÇEBOSTAN,58050
58,SİVAS,763,SİVAS,3403,FERHATBOSTAN,58060
58,SİVAS,763,SİVAS,3404,KALE,58070
58,SİVAS,763,SİVAS,3405,TOPTANCILARSİTESİ,58080
58,SİVAS,763,SİVAS,3406,CUMHURİYETÜNİVERSİTESİ,58140
58,SİVAS,763,SİVAS,3407,KÖYLER,58000
58,SİVAS,763,SİVAS,3408,KURTLAPA,58000
58,SİVAS,763,SİVAS,3409,YAKUPOĞLAN,58000
58,SİVAS,763,SİVAS,3410,YILDIZ,58000
58,SİVAS,764,AKINCILAR,3411,AKINCILAR,58550
58,SİVAS,764,AKINCILAR,3412,KÖYLER,58550
58,SİVAS,765,ALTINYAYLA,3413,ALTINYAYLA,58470
58,SİVAS,765,ALTINYAYLA,3414,KÖYLER,58470
58,SİVAS,766,DİVRİĞİ,3415,DİVRİĞİ,58300
58,SİVAS,766,DİVRİĞİ,3416,KÖYLER,58300
58,SİVAS,767,DOĞANŞAR,3417,DOĞANŞAR,58780
58,SİVAS,767,DOĞANŞAR,3418,KÖYLER,58780
58,SİVAS,768,GEMEREK,3419,GEMEREK,58840
58,SİVAS,768,GEMEREK,3420,KÖYLER,58840
58,SİVAS,768,GEMEREK,3421,SIZIR,58840
58,SİVAS,768,GEMEREK,3422,YENİÇUBUK,58840
58,SİVAS,769,GÖLOVA,3423,GÖLOVA,58640
58,SİVAS,769,GÖLOVA,3424,KÖYLER,58640
58,SİVAS,770,GÜRÜN,3425,GÜRÜN,58800
58,SİVAS,770,GÜRÜN,3426,KÖYLER,58800
58,SİVAS,771,HAFİK,3427,HAFİK,58760
58,SİVAS,771,HAFİK,3428,KÖYLER,58760
58,SİVAS,772,İMRANLI,3429,İMRANLI,58980
58,SİVAS,772,İMRANLI,3430,KÖYLER,58980
58,SİVAS,773,KANGAL,3431,KANGAL,58900
58,SİVAS,773,KANGAL,3432,KÖYLER,58900
58,SİVAS,773,KANGAL,3433,ALACAHAN,58900
58,SİVAS,773,KANGAL,3434,ÇETİNKAYA,58900
58,SİVAS,774,KOYULHİSAR,3435,KOYULHİSAR,58660
58,SİVAS,774,KOYULHİSAR,3436,KÖYLER,58660
58,SİVAS,775,SUŞEHRİ,3437,SUŞEHRİ,58600
58,SİVAS,775,SUŞEHRİ,3438,KÖYLER,58600
58,SİVAS,776,ŞARKIŞLA,3439,ŞARKIŞLA,58400
58,SİVAS,776,ŞARKIŞLA,3440,KÖYLER,58400
58,SİVAS,777,ULAŞ,3441,ULAŞ,58380
58,SİVAS,777,ULAŞ,3442,KÖYLER,58380
58,SİVAS,778,YILDIZELİ,3443,YILDIZELİ,58500
58,SİVAS,778,YILDIZELİ,3444,KÖYLER,58500
58,SİVAS,778,YILDIZELİ,3445,GÜNEYKAYA,58500
58,SİVAS,778,YILDIZELİ,3446,YAVU,58500
58,SİVAS,779,ZARA,3447,ZARA,58700
58,SİVAS,779,ZARA,3448,KÖYLER,58700
59,TEKİRDAĞ,780,TEKİRDAĞ,3449,ESKİCAMİ,59030
59,TEKİRDAĞ,780,TEKİRDAĞ,3450,ALTINOVA,59100
59,TEKİRDAĞ,780,TEKİRDAĞ,3451,AYDOĞDU,59200
59,TEKİRDAĞ,780,TEKİRDAĞ,3452,KÖYLER,59000
59,TEKİRDAĞ,780,TEKİRDAĞ,3453,KARACAKILAVUZ,59200
59,TEKİRDAĞ,780,TEKİRDAĞ,3454,BARBAROS,59020
59,TEKİRDAĞ,780,TEKİRDAĞ,3455,İNECİK,59000
59,TEKİRDAĞ,781,ÇERKEZKÖY,3456,ÇERKEZKÖY,59500
59,TEKİRDAĞ,781,ÇERKEZKÖY,3457,KÖYLER,59500
59,TEKİRDAĞ,781,ÇERKEZKÖY,3458,KAPAKLI,59510
59,TEKİRDAĞ,781,ÇERKEZKÖY,3459,KIZILPINAR,59530
59,TEKİRDAĞ,781,ÇERKEZKÖY,3460,KARAAĞAÇ,59500
59,TEKİRDAĞ,781,ÇERKEZKÖY,3461,VELİKÖY,59500
59,TEKİRDAĞ,782,ÇORLU,3462,SANAYİ,59850
59,TEKİRDAĞ,782,ÇORLU,3463,SİLAHTAR,59860
59,TEKİRDAĞ,782,ÇORLU,3464,KÖYLER,59860
59,TEKİRDAĞ,782,ÇORLU,3465,VELİMEŞE,59880
59,TEKİRDAĞ,782,ÇORLU,3466,MARMARACIK,59850
59,TEKİRDAĞ,782,ÇORLU,3467,MİSİNLİ,59850
59,TEKİRDAĞ,782,ÇORLU,3468,ULAŞ,59870
59,TEKİRDAĞ,783,HAYRABOLU,3469,HAYRABOLU,59400
59,TEKİRDAĞ,783,HAYRABOLU,3470,KÖYLER,59400
59,TEKİRDAĞ,783,HAYRABOLU,3471,ÇERKEZMÜSELLİM,59410
59,TEKİRDAĞ,784,MALKARA,3472,MALKARA,59300
59,TEKİRDAĞ,784,MALKARA,3473,KÖYLER,59300
59,TEKİRDAĞ,784,MALKARA,3474,SAĞLAMTAŞ,59310
59,TEKİRDAĞ,785,MARMARAEREĞLİSİ,3475,MARMARAEREĞLİSİ,59740
59,TEKİRDAĞ,785,MARMARAEREĞLİSİ,3476,KÖYLER,59760
59,TEKİRDAĞ,785,MARMARAEREĞLİSİ,3477,YENİÇİFTLİK(SAHİL),59760
59,TEKİRDAĞ,785,MARMARAEREĞLİSİ,3478,SULTANKÖY,59740
59,TEKİRDAĞ,786,MURATLI,3479,MURATLI,59700
59,TEKİRDAĞ,786,MURATLI,3480,KÖYLER,59700
59,TEKİRDAĞ,787,SARAY,3481,SARAY,59600
59,TEKİRDAĞ,787,SARAY,3482,KÖYLER,59600
59,TEKİRDAĞ,787,SARAY,3483,BÜYÜKYONCALI,59610
59,TEKİRDAĞ,787,SARAY,3484,BEYAZKÖY,59600
59,TEKİRDAĞ,788,ŞARKÖY,3485,ŞARKÖY,59800
59,TEKİRDAĞ,788,ŞARKÖY,3486,KÖYLER,59800
59,TEKİRDAĞ,788,ŞARKÖY,3487,MÜREFTE,59560
59,TEKİRDAĞ,788,ŞARKÖY,3488,HOŞKÖY,59570
60,TOKAT,789,TOKAT,3489,PERAKENDE,60100
60,TOKAT,789,TOKAT,3490,BEDESTENLİOGLU,60150
60,TOKAT,789,TOKAT,3491,KARŞIYAKA,60200
60,TOKAT,789,TOKAT,3492,KÖYLER,60000
